system:index,AOI_reduction_sample_count,aggregation_method,aggregation_mode,all_source_element_count,analysis_scale_description,analysis_scale_m,aoi_id,availability_status,coverage_method,daily_composite_count,footprint_metadata,is_valid_month,l3_grid_spacing_m,metadata_selected_source_element_count,month,month_of_year,pollutant,processing_branch,quality_description,reduction_crs,source_band,source_collection,source_element_count,source_selection_mode,support_count_max,support_count_mean,support_count_median,support_count_min,support_count_p10,support_count_p90,system_time_start,temporal_support_description,temporal_support_fraction_mean,temporal_support_mode,total_aoi_area_km2,total_aoi_area_m2,valid_area_fraction,valid_area_km2,valid_area_m2,valid_area_percent,year,.geo
1_1_2_0000000000000000001b,698,daily-first calendar-month mean,DAILY_FIRST,440,Earth Engine L3 grid-scale AOI reduction,1113.2,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,31,TROPOMI footprint is coarser than the 1113.2 m Earth Engine L3 grid; not treated as independent 1.1 km observations,1,1113.2,433,2022-10,10,NO2,NO2_DAILY_FIRST_LEVEL1,PRODUCT_QUALITY = NOMINAL; native Earth Engine L3 NO2 validity screening retained,EPSG:4326,tropospheric_NO2_column_number_density,COPERNICUS/S5P/OFFL/L3_NO2,433,PRODUCT_QUALITY_NOMINAL,20.0,16.100474031327288,16.0,12.0,14.0,18.0,1664582400000,valid calendar days contributing to the monthly daily-first composite,0.519370124632447,VALID_DAYS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_0000000000000000001c,33,orbital-first calendar-month mean,ORBITAL_MONTHLY,440,7000 m dissertation-compatible AOI analysis scale; not the native Earth Engine L3 pixel size,7000.0,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,,approximately footprint-scale S5P/TROPOMI support; Earth Engine L3 grid spacing remains 1113.2 m,1,1113.2,440,2022-10,10,SO2,SO2_ORBITAL_MONTHLY_LEVEL1,native Earth Engine L3 SO2 ingestion QA retained; no additional qa_value or PRODUCT_QUALITY filter,EPSG:4326,SO2_column_number_density,COPERNICUS/S5P/OFFL/L3_SO2,440,NATIVE_L3_INGESTION_QA,18.0,15.246158306755584,15.0,14.0,14.0,16.0,1664582400000,per-pixel count of valid orbital L3 observations contributing to the monthly composite,,VALID_ORBITAL_OBSERVATIONS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000020,698,daily-first calendar-month mean,DAILY_FIRST,425,Earth Engine L3 grid-scale AOI reduction,1113.2,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,30,CO source footprint is coarser than the 1113.2 m Earth Engine L3 grid; 1113.2 m is not interpreted as independent native spatial resolution,1,1113.2,425,2022-11,11,CO,CO_DAILY_FIRST,Earth Engine L3 CO ingestion validity mask retained; no additional pixel QA filter,EPSG:4326,CO_column_number_density,COPERNICUS/S5P/OFFL/L3_CO,425,NATIVE_L3_MASK,22.0,18.34680102461429,19.00000000000001,15.0,16.999999999999993,19.00000000000001,1667260800000,valid calendar days contributing to the monthly daily-first composite,0.6115600381429551,VALID_DAYS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_0000000000000000001f,0,orbital-first calendar-month mean,ORBITAL_MONTHLY,424,7000 m dissertation-compatible AOI analysis scale; not the native Earth Engine L3 pixel size,7000.0,AOI_KRYVYI_RIH,NA_NO_VALID_FINAL_RASTER_DATA,pixelArea masked by final monthly pollutant raster,,approximately footprint-scale S5P/TROPOMI support; Earth Engine L3 grid spacing remains 1113.2 m,0,1113.2,424,2022-11,11,SO2,SO2_ORBITAL_MONTHLY_LEVEL1,native Earth Engine L3 SO2 ingestion QA retained; no additional qa_value or PRODUCT_QUALITY filter,EPSG:4326,SO2_column_number_density,COPERNICUS/S5P/OFFL/L3_SO2,424,NATIVE_L3_INGESTION_QA,0.0,0.0,0.0,0.0,0.0,0.0,1667260800000,per-pixel count of valid orbital L3 observations contributing to the monthly composite,,VALID_ORBITAL_OBSERVATIONS,441.48740460163515,4.4148740460163516E8,0.0,0.0,0.0,0.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_0000000000000000001e,698,daily-first calendar-month mean,DAILY_FIRST,425,Earth Engine L3 grid-scale AOI reduction,1113.2,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,30,TROPOMI footprint is coarser than the 1113.2 m Earth Engine L3 grid; not treated as independent 1.1 km observations,1,1113.2,421,2022-11,11,NO2,NO2_DAILY_FIRST_LEVEL1,PRODUCT_QUALITY = NOMINAL; native Earth Engine L3 NO2 validity screening retained,EPSG:4326,tropospheric_NO2_column_number_density,COPERNICUS/S5P/OFFL/L3_NO2,421,PRODUCT_QUALITY_NOMINAL,8.0,5.8966626427982565,6.000000000000002,4.0,4.999999999999997,7.0,1667260800000,valid calendar days contributing to the monthly daily-first composite,0.19655542504386808,VALID_DAYS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000023,698,daily-first calendar-month mean,DAILY_FIRST,439,Earth Engine L3 grid-scale AOI reduction,1113.2,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,31,CO source footprint is coarser than the 1113.2 m Earth Engine L3 grid; 1113.2 m is not interpreted as independent native spatial resolution,1,1113.2,439,2022-12,12,CO,CO_DAILY_FIRST,Earth Engine L3 CO ingestion validity mask retained; no additional pixel QA filter,EPSG:4326,CO_column_number_density,COPERNICUS/S5P/OFFL/L3_CO,439,NATIVE_L3_MASK,19.0,15.193683017312443,15.000000000000007,11.0,11.999999999999998,17.000000000000007,1669852800000,valid calendar days contributing to the monthly daily-first composite,0.490118798139628,VALID_DAYS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000021,698,daily-first calendar-month mean,DAILY_FIRST,439,Earth Engine L3 grid-scale AOI reduction,1113.2,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,31,TROPOMI footprint is coarser than the 1113.2 m Earth Engine L3 grid; not treated as independent 1.1 km observations,1,1113.2,431,2022-12,12,NO2,NO2_DAILY_FIRST_LEVEL1,PRODUCT_QUALITY = NOMINAL; native Earth Engine L3 NO2 validity screening retained,EPSG:4326,tropospheric_NO2_column_number_density,COPERNICUS/S5P/OFFL/L3_NO2,431,PRODUCT_QUALITY_NOMINAL,10.0,8.445802908962426,8.999999999999996,6.0,6.999999999999999,8.999999999999996,1669852800000,valid calendar days contributing to the monthly daily-first composite,0.27244524700831885,VALID_DAYS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_00000000000000000022,0,orbital-first calendar-month mean,ORBITAL_MONTHLY,439,7000 m dissertation-compatible AOI analysis scale; not the native Earth Engine L3 pixel size,7000.0,AOI_KRYVYI_RIH,NA_NO_VALID_FINAL_RASTER_DATA,pixelArea masked by final monthly pollutant raster,,approximately footprint-scale S5P/TROPOMI support; Earth Engine L3 grid spacing remains 1113.2 m,0,1113.2,439,2022-12,12,SO2,SO2_ORBITAL_MONTHLY_LEVEL1,native Earth Engine L3 SO2 ingestion QA retained; no additional qa_value or PRODUCT_QUALITY filter,EPSG:4326,SO2_column_number_density,COPERNICUS/S5P/OFFL/L3_SO2,439,NATIVE_L3_INGESTION_QA,0.0,0.0,0.0,0.0,0.0,0.0,1669852800000,per-pixel count of valid orbital L3 observations contributing to the monthly composite,,VALID_ORBITAL_OBSERVATIONS,441.48740460163515,4.4148740460163516E8,0.0,0.0,0.0,0.0,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000000001,0,orbital-first calendar-month mean,ORBITAL_MONTHLY,440,7000 m dissertation-compatible AOI analysis scale; not the native Earth Engine L3 pixel size,7000.0,AOI_KRYVYI_RIH,NA_NO_VALID_FINAL_RASTER_DATA,pixelArea masked by final monthly pollutant raster,,approximately footprint-scale S5P/TROPOMI support; Earth Engine L3 grid spacing remains 1113.2 m,0,1113.2,440,2023-01,1,SO2,SO2_ORBITAL_MONTHLY_LEVEL1,native Earth Engine L3 SO2 ingestion QA retained; no additional qa_value or PRODUCT_QUALITY filter,EPSG:4326,SO2_column_number_density,COPERNICUS/S5P/OFFL/L3_SO2,440,NATIVE_L3_INGESTION_QA,0.0,0.0,0.0,0.0,0.0,0.0,1672531200000,per-pixel count of valid orbital L3 observations contributing to the monthly composite,,VALID_ORBITAL_OBSERVATIONS,441.48740460163515,4.4148740460163516E8,0.0,0.0,0.0,0.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000000000,698,daily-first calendar-month mean,DAILY_FIRST,440,Earth Engine L3 grid-scale AOI reduction,1113.2,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,31,TROPOMI footprint is coarser than the 1113.2 m Earth Engine L3 grid; not treated as independent 1.1 km observations,1,1113.2,437,2023-01,1,NO2,NO2_DAILY_FIRST_LEVEL1,PRODUCT_QUALITY = NOMINAL; native Earth Engine L3 NO2 validity screening retained,EPSG:4326,tropospheric_NO2_column_number_density,COPERNICUS/S5P/OFFL/L3_NO2,437,PRODUCT_QUALITY_NOMINAL,10.0,8.320228771640563,8.0,7.0,8.0,9.0,1672531200000,valid calendar days contributing to the monthly daily-first composite,0.26839446850575555,VALID_DAYS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000000002,698,daily-first calendar-month mean,DAILY_FIRST,440,Earth Engine L3 grid-scale AOI reduction,1113.2,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,31,CO source footprint is coarser than the 1113.2 m Earth Engine L3 grid; 1113.2 m is not interpreted as independent native spatial resolution,1,1113.2,440,2023-01,1,CO,CO_DAILY_FIRST,Earth Engine L3 CO ingestion validity mask retained; no additional pixel QA filter,EPSG:4326,CO_column_number_density,COPERNICUS/S5P/OFFL/L3_CO,440,NATIVE_L3_MASK,25.0,21.773156871982106,22.000000000000018,17.0,19.999999999999993,23.999999999999986,1672531200000,valid calendar days contributing to the monthly daily-first composite,0.7023598917851758,VALID_DAYS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000000004,33,orbital-first calendar-month mean,ORBITAL_MONTHLY,397,7000 m dissertation-compatible AOI analysis scale; not the native Earth Engine L3 pixel size,7000.0,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,,approximately footprint-scale S5P/TROPOMI support; Earth Engine L3 grid spacing remains 1113.2 m,1,1113.2,397,2023-02,2,SO2,SO2_ORBITAL_MONTHLY_LEVEL1,native Earth Engine L3 SO2 ingestion QA retained; no additional qa_value or PRODUCT_QUALITY filter,EPSG:4326,SO2_column_number_density,COPERNICUS/S5P/OFFL/L3_SO2,397,NATIVE_L3_INGESTION_QA,5.0,2.966666666666667,3.0,2.0,2.0,4.0,1675209600000,per-pixel count of valid orbital L3 observations contributing to the monthly composite,,VALID_ORBITAL_OBSERVATIONS,441.48740460163515,4.4148740460163516E8,0.9980334247710295,440.61918640784313,4.406191864078431E8,99.80334247710296,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000000003,698,daily-first calendar-month mean,DAILY_FIRST,397,Earth Engine L3 grid-scale AOI reduction,1113.2,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,28,TROPOMI footprint is coarser than the 1113.2 m Earth Engine L3 grid; not treated as independent 1.1 km observations,1,1113.2,393,2023-02,2,NO2,NO2_DAILY_FIRST_LEVEL1,PRODUCT_QUALITY = NOMINAL; native Earth Engine L3 NO2 validity screening retained,EPSG:4326,tropospheric_NO2_column_number_density,COPERNICUS/S5P/OFFL/L3_NO2,393,PRODUCT_QUALITY_NOMINAL,11.0,9.199380226121768,10.0,5.0,6.0,10.0,1675209600000,valid calendar days contributing to the monthly daily-first composite,0.3285492967197567,VALID_DAYS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000000005,698,daily-first calendar-month mean,DAILY_FIRST,397,Earth Engine L3 grid-scale AOI reduction,1113.2,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,28,CO source footprint is coarser than the 1113.2 m Earth Engine L3 grid; 1113.2 m is not interpreted as independent native spatial resolution,1,1113.2,397,2023-02,2,CO,CO_DAILY_FIRST,Earth Engine L3 CO ingestion validity mask retained; no additional pixel QA filter,EPSG:4326,CO_column_number_density,COPERNICUS/S5P/OFFL/L3_CO,397,NATIVE_L3_MASK,23.0,21.029067542103395,21.000000000000007,18.0,19.000000000000004,21.999999999999993,1675209600000,valid calendar days contributing to the monthly daily-first composite,0.751038120201154,VALID_DAYS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000000007,33,orbital-first calendar-month mean,ORBITAL_MONTHLY,440,7000 m dissertation-compatible AOI analysis scale; not the native Earth Engine L3 pixel size,7000.0,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,,approximately footprint-scale S5P/TROPOMI support; Earth Engine L3 grid spacing remains 1113.2 m,1,1113.2,440,2023-03,3,SO2,SO2_ORBITAL_MONTHLY_LEVEL1,native Earth Engine L3 SO2 ingestion QA retained; no additional qa_value or PRODUCT_QUALITY filter,EPSG:4326,SO2_column_number_density,COPERNICUS/S5P/OFFL/L3_SO2,440,NATIVE_L3_INGESTION_QA,22.0,18.98811249637576,19.0,17.0,17.0,21.0,1677628800000,per-pixel count of valid orbital L3 observations contributing to the monthly composite,,VALID_ORBITAL_OBSERVATIONS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000000008,698,daily-first calendar-month mean,DAILY_FIRST,440,Earth Engine L3 grid-scale AOI reduction,1113.2,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,31,CO source footprint is coarser than the 1113.2 m Earth Engine L3 grid; 1113.2 m is not interpreted as independent native spatial resolution,1,1113.2,440,2023-03,3,CO,CO_DAILY_FIRST,Earth Engine L3 CO ingestion validity mask retained; no additional pixel QA filter,EPSG:4326,CO_column_number_density,COPERNICUS/S5P/OFFL/L3_CO,440,NATIVE_L3_MASK,18.0,14.869538334707327,15.000000000000005,10.0,12.999999999999996,17.000000000000004,1677628800000,valid calendar days contributing to the monthly daily-first composite,0.47966251590964487,VALID_DAYS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000000006,698,daily-first calendar-month mean,DAILY_FIRST,440,Earth Engine L3 grid-scale AOI reduction,1113.2,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,31,TROPOMI footprint is coarser than the 1113.2 m Earth Engine L3 grid; not treated as independent 1.1 km observations,1,1113.2,438,2023-03,3,NO2,NO2_DAILY_FIRST_LEVEL1,PRODUCT_QUALITY = NOMINAL; native Earth Engine L3 NO2 validity screening retained,EPSG:4326,tropospheric_NO2_column_number_density,COPERNICUS/S5P/OFFL/L3_NO2,438,PRODUCT_QUALITY_NOMINAL,16.0,15.043163349428793,14.99999999999999,14.0,14.0,16.0,1677628800000,valid calendar days contributing to the monthly daily-first composite,0.48526331939056744,VALID_DAYS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000000009,698,daily-first calendar-month mean,DAILY_FIRST,426,Earth Engine L3 grid-scale AOI reduction,1113.2,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,30,TROPOMI footprint is coarser than the 1113.2 m Earth Engine L3 grid; not treated as independent 1.1 km observations,1,1113.2,423,2023-04,4,NO2,NO2_DAILY_FIRST_LEVEL1,PRODUCT_QUALITY = NOMINAL; native Earth Engine L3 NO2 validity screening retained,EPSG:4326,tropospheric_NO2_column_number_density,COPERNICUS/S5P/OFFL/L3_NO2,423,PRODUCT_QUALITY_NOMINAL,8.0,4.79345041808974,4.999999999999998,2.0,2.999999999999999,5.999999999999997,1680307200000,valid calendar days contributing to the monthly daily-first composite,0.1597816843352246,VALID_DAYS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0000000000000000000b,698,daily-first calendar-month mean,DAILY_FIRST,415,Earth Engine L3 grid-scale AOI reduction,1113.2,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,30,CO source footprint is coarser than the 1113.2 m Earth Engine L3 grid; 1113.2 m is not interpreted as independent native spatial resolution,1,1113.2,415,2023-04,4,CO,CO_DAILY_FIRST,Earth Engine L3 CO ingestion validity mask retained; no additional pixel QA filter,EPSG:4326,CO_column_number_density,COPERNICUS/S5P/OFFL/L3_CO,415,NATIVE_L3_MASK,16.0,11.0541529266282,11.0,6.0,9.000000000000002,12.999999999999998,1680307200000,valid calendar days contributing to the monthly daily-first composite,0.3684717721194243,VALID_DAYS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0000000000000000000a,33,orbital-first calendar-month mean,ORBITAL_MONTHLY,426,7000 m dissertation-compatible AOI analysis scale; not the native Earth Engine L3 pixel size,7000.0,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,,approximately footprint-scale S5P/TROPOMI support; Earth Engine L3 grid spacing remains 1113.2 m,1,1113.2,426,2023-04,4,SO2,SO2_ORBITAL_MONTHLY_LEVEL1,native Earth Engine L3 SO2 ingestion QA retained; no additional qa_value or PRODUCT_QUALITY filter,EPSG:4326,SO2_column_number_density,COPERNICUS/S5P/OFFL/L3_SO2,426,NATIVE_L3_INGESTION_QA,9.0,6.411713540156568,7.0,3.0,4.0,8.0,1680307200000,per-pixel count of valid orbital L3 observations contributing to the monthly composite,,VALID_ORBITAL_OBSERVATIONS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0000000000000000000c,698,daily-first calendar-month mean,DAILY_FIRST,401,Earth Engine L3 grid-scale AOI reduction,1113.2,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,31,TROPOMI footprint is coarser than the 1113.2 m Earth Engine L3 grid; not treated as independent 1.1 km observations,1,1113.2,398,2023-05,5,NO2,NO2_DAILY_FIRST_LEVEL1,PRODUCT_QUALITY = NOMINAL; native Earth Engine L3 NO2 validity screening retained,EPSG:4326,tropospheric_NO2_column_number_density,COPERNICUS/S5P/OFFL/L3_NO2,398,PRODUCT_QUALITY_NOMINAL,18.0,14.3232981980921,13.999999999999993,9.0,13.0,16.0,1682899200000,valid calendar days contributing to the monthly daily-first composite,0.46204186505984113,VALID_DAYS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0000000000000000000e,698,daily-first calendar-month mean,DAILY_FIRST,438,Earth Engine L3 grid-scale AOI reduction,1113.2,AOI_KRYVYI_RIH,VALID,pixelArea masked by final monthly pollutant raster,31,CO source footprint is coarser than the 1113.2 m Earth Engine L3 grid; 1113.2 m is not interpreted as independent native spatial resolution,1,1113.2,438,2023-05,5,CO,CO_DAILY_FIRST,Earth Engine L3 CO ingestion validity mask retained; no additional pixel QA filter,EPSG:4326,CO_column_number_density,COPERNICUS/S5P/OFFL/L3_CO,438,NATIVE_L3_MASK,25.0,21.40360381580496,21.0,18.0,19.999999999999993,23.0,1682899200000,valid calendar days contributing to the monthly daily-first composite,0.6904388270239397,VALID_DAYS,441.48740460163515,4.4148740460163516E8,1.0,441.48740460163515,4.4148740460163516E8,100.0,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
